edgeID,RD,AC,RL,AL,LL,GL
15380,0,0,0,0,0,0
15382,0,0,0,0,0,0
15383,0,0,0,0,0,0
15386,0,0,0,0,0,0
15387,0,0,0,0,0,0
15388,0,0,0,0,0,0
15408,0,0,0,0,0,0
15410,0,0,0,0,0,0
15421,0,0,0,0,0,0
15422,0,0,0,0,0,0
15423,0,0,0,0,0,0
15435,0,0,0,0,0,0
15436,0,0,0,0,0,0
15438,0,0,0,0,0,0
15439,0,0,0,0,0,0
15440,0,0,0,0,0,0
15452,0,0,0,0,0,0
15453,0,0,0,0,0,0
15454,0,0,0,0,0,0
15456,0,0,0,0,0,0
15457,0,0,0,0,0,0
15458,0,0,0,0,0,0
15459,0,0,0,0,0,0
15499,0,0,0,0,0,0
15500,0,0,0,0,0,0
15501,0,0,0,0,0,0
15505,0,0,0,0,0,0
15510,0,0,0,0,0,0
15511,0,0,0,0,0,0
15512,0,0,0,0,0,0
15513,0,0,0,0,0,0
15515,0,0,0,0,0,0
15516,0,0,0,0,0,0
15518,0,0,0,0,0,0
15519,0,0,0,0,0,0
15520,0,0,0,0,0,0
15521,0,0,0,0,0,0
15522,0,0,0,0,0,0
15523,0,0,0,0,0,0
15524,0,0,0,0,0,0
15525,0,0,0,0,0,0
15553,0,0,0,0,0,0
15556,0,0,0,0,0,0
15566,0,0,0,0,0,0
15575,0,0,0,0,0,0
15576,0,0,0,0,0,0
15577,0,0,0,0,0,0
15584,0,0,0,0,0,0
15604,0,0,0,0,0,0
15610,0,0,0,0,0,0
15612,0,0,0,0,0,0
15613,0,0,0,0,0,0
15614,0,0,0,0,0,0
15615,0,0,0,0,0,0
15619,0,0,0,0,1,0
15622,0,0,0,0,0,0
15625,0,0,0,0,0,0
15626,0,0,0,0,0,0
15630,0,0,0,0,0,0
15631,0,0,0,0,0,0
15637,0,0,0,0,0,0
15638,0,0,0,0,0,0
15639,0,0,0,0,0,0
15647,0,0,0,0,0,0
15651,0,0,0,0,0,0
15652,0,0,0,0,0,0
15657,0,0,0,0,0,0
15658,0,0,0,0,0,0
15659,0,0,0,0,0,0
15660,0,0,0,0,0,0
15661,0,0,0,0,0,0
15662,0,0,0,0,0,0
15667,0,0,0,0,0,0
15668,0,0,0,0,0,0
15669,0,0,0,0,0,0
15673,0,0,0,0,0,0
15674,0,0,0,0,0,0
15675,0,0,0,0,0,0
15684,0,0,0,0,0,0
15685,0,0,0,0,0,0
15696,0,0,0,0,0,0
15697,0,0,0,0,0,0
15699,0,0,0,0,0,0
15700,0,0,0,0,0,0
15701,0,0,0,0,0,0
15702,0,0,0,0,0,0
15721,0,0,0,0,0,0
15722,0,0,0,0,0,0
15731,0,0,0,0,0,0
15734,0,0,0,0,0,0
15735,0,0,0,0,0,0
15736,0,0,0,0,0,0
15745,0,0,0,0,0,0
15747,0,0,0,0,0,0
15756,0,0,0,0,0,0
15758,0,0,0,0,0,0
15764,0,0,0,0,0,0
15765,0,0,0,0,0,0
15766,0,0,0,0,0,0
15769,0,0,0,0,0,0
15770,0,0,0,0,0,0
15776,0,0,0,0,0,0
15787,0,0,0,0,0,0
15788,0,0,0,0,0,0
15789,0,0,0,0,0,0
15791,0,0,0,0,0,0
15797,0,0,0,0,0,0
15798,0,0,0,0,0,0
15813,0,0,0,0,0,0
15820,0,0,0,0,0,0
15826,0,0,0,0,0,0
15828,0,0,0,0,0,0
15833,0,0,0,0,0,0
15852,0,0,0,1,0,0
15860,0,0,0,0,0,0
15861,0,0,0,0,0,0
15862,0,0,0,0,0,0
15867,0,0,0,0,0,0
15868,0,0,0,0,0,0
15870,0,0,0,0,0,0
15876,0,0,0,0,0,0
15878,0,0,0,0,0,0
15880,0,0,0,0,0,0
15882,0,0,0,0,0,0
15901,0,0,0,0,0,0
15905,0,0,0,0,0,0
15912,0,0,0,0,0,0
15914,0,0,0,0,0,0
15923,0,0,0,0,0,0
15924,0,0,0,0,0,0
15925,0,0,0,0,0,0
15926,0,0,0,0,0,0
15927,0,0,0,0,0,0
15928,0,0,0,0,0,0
15930,0,0,0,0,0,0
15931,0,0,0,0,0,0
15933,0,0,0,0,0,0
15938,0,0,0,0,0,0
15943,0,0,0,0,0,0
15951,0,0,0,0,0,0
15972,0,0,0,0,0,0
15978,0,0,0,0,0,0
15988,0,0,0,0,0,0
15989,0,0,0,0,0,0
15990,0,0,0,0,0,0
15996,0,0,0,0,0,0
15998,0,0,0,0,0,0
16000,0,0,0,0,0,0
16004,0,0,0,0,0,0
16006,0,0,0,0,0,0
16008,0,0,0,0,0,0
16009,0,0,0,0,0,0
16010,0,0,0,0,0,0
16012,0,0,0,0,0,0
16013,0,0,0,0,0,0
16018,0,0,0,0,0,0
16019,0,0,0,0,0,0
16026,0,0,0,0,0,0
16027,0,0,0,0,0,0
16031,0,0,0,0,0,0
16037,0,0,0,0,0,0
16045,0,0,0,0,0,0
16047,0,0,0,0,0,0
16061,0,0,0,0,0,0
16066,0,0,0,0,0,0
16067,0,0,0,0,0,0
16070,0,0,0,0,0,0
16080,0,0,0,0,0,0
16082,0,0,0,0,0,0
16094,0,0,0,0,0,0
16095,0,0,0,0,0,0
16096,0,0,0,0,0,0
16097,0,0,0,0,0,0
16121,0,0,0,0,0,0
16133,0,0,0,0,0,0
16134,0,0,0,0,0,0
16135,0,0,0,0,0,0
16136,0,0,0,0,0,0
16161,0,0,0,0,0,0
16167,0,0,0,0,0,0
16176,0,0,0,0,0,0
16183,0,0,0,0,0,0
16184,0,0,0,0,0,0
16185,0,0,0,0,0,0
16186,0,0,0,0,0,0
16191,0,0,0,0,0,0
16192,0,0,0,0,0,0
16194,0,0,0,0,0,0
16195,0,0,0,0,0,0
16213,0,0,0,0,0,0
16214,0,0,0,0,0,0
16215,0,0,0,0,0,0
16217,0,0,0,0,0,0
16243,0,0,0,0,0,0
16245,0,0,0,0,0,0
16253,0,0,0,0,0,0
16254,0,0,0,0,0,0
16323,0,0,0,0,0,0
16324,0,0,0,0,0,0
16325,0,0,0,0,0,0
16340,0,0,0,0,0,0
16341,0,0,0,0,0,0
16342,0,0,0,0,0,0
16346,0,0,0,0,0,0
16347,0,0,0,0,0,0
16363,0,0,0,0,0,0
16376,0,0,0,0,0,0
16378,0,0,0,0,0,0
16392,0,0,0,0,0,0
16393,0,0,0,0,0,0
16394,0,0,0,0,0,0
16407,0,0,0,0,0,0
16431,0,0,0,0,0,0
16468,0,0,0,0,0,0
16479,1,0,1,0,1,0
16481,0,0,0,0,0,0
16483,0,0,0,0,0,0
16486,0,0,0,0,0,0
16487,0,0,0,0,0,0
16488,0,0,0,0,0,0
16490,0,0,0,0,0,0
16492,0,0,0,0,0,0
16514,0,0,0,0,0,0
16521,0,0,0,0,0,0
16531,0,0,0,0,0,0
16532,0,0,0,0,0,0
16538,0,0,0,0,0,0
16550,0,0,0,0,0,0
16551,0,0,0,0,0,0
16552,0,0,0,0,0,0
16553,0,0,0,0,0,0
16554,0,0,0,0,0,0
16555,0,0,0,0,0,0
16556,0,0,0,0,0,0
16558,0,0,0,0,0,0
16562,0,0,0,0,0,0
16568,1,0,0,1,0,0
16569,0,0,0,0,0,0
16575,0,0,0,0,0,0
16580,0,0,0,0,0,0
16588,0,0,0,0,0,0
16613,0,0,0,0,0,0
16623,0,0,0,0,0,0
16624,0,0,0,0,0,0
16625,0,0,0,0,0,0
16627,0,0,0,0,0,0
16629,0,0,1,0,1,0
16630,0,0,0,0,0,0
16633,0,0,0,0,0,0
16637,0,0,0,0,0,0
16653,0,0,0,0,0,0
16654,0,0,0,0,0,0
16655,0,0,0,0,0,0
16659,0,0,0,0,0,0
16663,0,0,0,0,0,0
16668,0,0,0,0,0,0
16686,0,0,0,0,0,0
16688,0,0,0,0,0,0
16695,0,0,0,0,0,0
16698,0,0,0,0,0,0
16707,0,0,0,0,0,0
16708,0,0,1,0,0,0
16709,0,0,1,0,0,0
16714,0,0,0,0,0,0
16715,0,0,0,0,0,0
16716,0,0,0,0,0,0
16717,0,0,0,0,0,0
16718,0,0,0,0,0,0
16719,0,0,0,0,0,0
16720,0,0,0,0,0,0
16724,0,0,0,0,0,0
16725,0,0,0,0,0,0
16726,0,0,0,0,0,0
16727,0,0,0,0,0,0
16732,0,0,0,0,0,0
16733,0,0,0,0,0,0
16734,0,0,0,0,0,0
16737,0,0,0,0,0,0
16738,0,0,0,0,0,0
16739,0,0,0,0,0,0
16749,0,0,0,0,0,0
16750,0,0,0,0,0,0
16751,0,0,0,0,0,0
16760,0,0,0,0,0,0
16766,0,0,0,0,0,0
16767,0,0,0,0,0,0
16768,0,0,0,0,0,0
16771,0,0,0,0,0,0
16773,0,0,0,0,0,0
16774,0,0,0,0,0,0
16775,0,0,0,0,0,0
16776,0,0,0,0,0,0
16777,0,0,0,0,0,0
16779,0,0,0,0,0,0
16780,0,0,0,0,0,0
16781,0,0,0,0,0,0
16782,0,0,0,0,0,0
16785,0,0,0,0,0,0
16792,0,0,0,0,0,0
16794,0,0,0,0,0,0
16798,0,0,0,0,0,0
16803,0,0,0,0,0,0
16804,0,0,0,0,0,0
16805,0,0,0,0,0,0
16814,0,0,0,0,0,0
16819,0,0,0,0,0,0
16820,0,0,0,0,0,0
16821,0,0,0,0,0,0
16840,0,0,0,0,0,0
16842,0,0,0,0,0,0
16843,0,0,0,0,0,0
16851,0,0,0,0,0,0
16859,0,0,0,0,0,0
16862,0,0,0,0,0,0
16866,0,0,0,0,0,0
16867,0,0,0,0,0,0
16868,0,0,0,0,0,0
16869,0,0,0,0,0,0
16870,0,0,0,0,0,0
16872,0,0,0,0,0,0
16881,0,0,0,0,0,0
16882,0,0,0,0,0,0
16883,0,0,0,0,0,0
16888,0,0,0,0,0,0
16890,0,0,0,0,0,0
16899,0,0,0,0,0,0
16909,0,0,0,0,0,0
16924,0,0,0,0,0,0
16925,0,0,0,0,0,0
16926,0,0,0,0,0,0
16927,0,0,0,0,0,0
16969,0,0,0,0,0,0
16970,0,0,0,0,0,0
16971,0,0,0,0,0,0
16973,0,0,0,0,0,0
16974,0,0,0,0,0,0
16975,0,0,0,0,0,0
16981,0,0,0,0,0,0
16983,0,0,0,0,0,0
17002,0,0,0,0,0,0
17003,0,0,0,0,0,0
17005,0,0,0,0,0,0
17013,0,0,0,0,0,0
17014,0,0,0,0,0,0
17016,0,0,0,0,0,0
17019,0,0,0,0,0,0
17022,0,0,0,0,0,0
17023,0,0,0,0,0,0
17024,0,0,0,0,0,0
17025,0,0,0,0,0,0
17029,0,0,0,0,0,0
17030,0,0,0,0,0,0
17031,0,0,0,0,0,0
17036,0,0,0,0,0,0
17037,0,0,0,0,0,0
17038,0,0,0,0,0,0
17039,0,0,0,0,0,0
17040,0,0,0,0,0,0
17042,0,0,0,0,0,0
17046,0,0,0,0,0,0
17047,0,0,0,0,0,0
17048,0,0,0,0,0,0
17049,0,0,0,0,0,0
17050,0,0,0,0,0,0
17051,0,0,0,0,0,0
17053,0,0,1,0,1,0
17054,1,0,0,0,0,1
17056,0,0,0,0,0,0
17066,0,0,0,0,0,0
17067,0,0,0,0,0,0
17068,0,0,0,0,0,0
17069,0,0,0,0,0,0
17071,0,0,0,0,0,0
17084,0,0,0,0,0,0
17085,0,0,0,0,0,0
17086,0,0,0,0,0,0
17092,0,0,0,0,0,0
17093,0,0,0,0,0,0
17094,0,0,0,0,0,0
17099,0,0,0,0,0,0
17101,0,0,0,0,0,0
17103,0,0,0,0,0,0
17104,0,0,0,0,0,0
17105,0,0,0,0,0,0
17111,0,0,0,0,0,0
17112,0,0,0,0,0,0
17116,0,0,0,0,0,0
17122,0,0,0,0,0,0
17123,0,0,0,0,0,0
17124,0,0,0,0,0,0
17125,0,0,0,0,0,0
17126,0,0,0,0,0,0
17127,0,0,0,0,0,0
17128,0,0,0,0,0,0
17129,0,0,0,0,0,0
17131,0,0,0,0,0,0
17134,0,0,0,0,0,0
17135,0,0,0,0,0,0
17138,0,0,0,0,0,0
17144,0,0,0,0,0,0
17147,0,0,0,0,0,0
17162,0,0,0,0,0,0
17165,0,0,0,0,0,0
17170,0,0,0,0,0,0
17171,0,0,0,0,0,0
17176,0,0,0,0,0,0
17180,0,0,0,0,0,0
17185,0,0,0,0,0,0
17188,0,0,0,0,0,0
17189,0,0,0,0,0,0
17190,0,0,0,0,0,0
17195,0,0,0,0,0,0
17197,0,0,0,0,0,0
17198,0,0,0,0,0,0
17199,0,0,0,0,0,0
17208,0,0,0,0,0,0
17209,0,0,0,0,0,0
17232,0,0,0,0,0,0
17235,0,0,0,0,0,0
17238,0,0,0,0,0,0
17239,0,0,0,0,0,0
17240,0,0,0,0,0,0
17253,0,0,0,0,0,0
17264,0,0,0,0,0,0
17268,0,0,0,0,0,0
17276,0,0,0,0,0,0
17279,0,0,0,0,0,0
17280,0,0,0,0,0,0
17283,0,0,0,0,0,0
17287,0,0,0,0,0,0
17308,0,0,0,0,0,0
17310,0,0,0,0,0,0
17315,0,0,0,0,0,0
17325,0,0,0,0,0,0
17327,0,0,0,0,0,0
17328,0,0,0,0,0,0
17333,0,0,0,0,0,0
17336,0,0,0,0,0,0
17337,0,0,0,0,0,0
17338,0,0,0,0,0,0
17340,0,0,0,0,0,0
17341,0,0,0,0,0,0
17345,0,0,0,0,0,0
17346,0,0,0,0,0,0
17347,0,0,0,0,0,0
17348,0,0,0,0,0,0
17360,0,0,0,0,0,0
17381,0,0,0,0,0,0
17385,0,0,0,0,0,0
17386,0,0,0,0,0,0
17387,0,0,0,0,0,0
17396,0,0,0,0,0,0
17411,0,0,0,0,0,0
17412,0,0,0,0,0,0
17413,0,0,0,0,0,0
17414,0,0,0,0,0,0
17416,0,0,0,0,0,0
17423,0,0,0,0,0,0
17444,0,0,0,0,0,0
17451,0,0,0,0,0,0
17452,0,0,0,0,0,0
17456,0,0,0,0,0,0
17457,0,0,0,0,0,0
17458,0,0,0,0,0,0
17462,0,0,0,0,0,0
17463,0,0,0,0,0,0
17464,0,0,0,0,0,0
17468,0,0,0,0,0,0
17469,0,0,0,0,0,0
17471,0,0,0,0,0,0
17472,0,0,0,0,0,0
17474,0,0,0,0,0,0
17475,0,0,0,0,0,0
17477,0,0,0,0,0,0
17478,0,0,0,0,0,0
17479,0,0,0,0,0,0
17481,0,0,0,0,0,0
17497,0,0,0,0,0,0
17498,0,0,0,0,0,0
17499,0,0,0,0,0,0
17502,0,0,0,0,0,0
17508,0,0,0,0,0,0
17509,1,0,0,0,0,0
17510,1,0,0,0,0,0
17513,1,0,0,0,0,0
17514,0,0,1,0,1,0
17515,1,0,1,0,1,0
17535,0,0,0,0,0,0
17536,0,0,0,0,0,0
17537,0,0,0,0,0,0
17542,0,0,0,0,0,0
17543,0,0,0,0,0,0
17553,0,0,0,0,0,0
17554,0,0,0,0,0,0
17555,0,0,0,0,0,0
17557,0,0,0,0,0,0
17558,0,0,0,0,0,0
17559,0,0,0,0,0,0
17560,0,0,0,0,0,0
17561,0,0,0,0,0,0
17562,0,0,0,0,0,0
17568,0,0,0,0,0,0
17574,0,0,0,0,0,0
17575,0,0,0,0,0,0
17604,0,0,0,0,0,0
17606,0,0,0,0,0,0
17608,0,0,0,0,0,0
17612,0,0,0,0,0,0
17613,0,0,0,0,0,0
17616,0,0,0,0,0,0
17618,0,0,0,0,0,0
17620,0,0,0,0,0,0
17622,0,0,0,0,0,0
17624,0,0,0,0,0,0
17625,0,0,0,0,0,0
17627,0,0,0,0,0,0
17634,0,0,0,0,0,0
17638,0,0,0,1,0,0
17639,0,0,0,1,0,0
17641,0,0,0,0,0,1
17655,1,0,0,0,0,0
17656,0,0,0,0,0,0
17657,1,0,0,0,0,0
17664,1,0,0,0,0,0
17666,0,0,0,0,0,0
17670,0,0,0,1,0,0
17671,0,0,0,0,0,0
17672,0,0,0,0,0,0
17673,0,0,0,0,0,1
17674,0,0,0,0,0,1
17678,0,0,0,0,0,0
17680,0,0,0,0,0,0
17681,0,0,0,0,0,0
17682,0,0,0,0,0,1
17683,0,0,0,0,0,0
17684,0,0,0,0,0,0
17685,0,0,0,0,0,0
17687,0,0,1,0,0,0
17688,0,0,0,0,0,0
17689,0,0,0,0,0,0
17690,0,0,0,0,0,0
17691,0,0,0,0,0,0
17692,0,0,0,0,0,0
17694,0,0,0,0,0,0
17699,0,0,0,0,0,0
17700,0,0,0,0,0,0
17702,0,0,0,0,0,0
17703,0,0,0,0,0,0
17705,0,0,0,0,0,0
17706,0,0,0,0,0,0
17713,0,0,0,0,0,0
17714,0,0,0,0,0,0
17719,0,0,0,0,0,0
17720,0,0,0,0,0,0
17725,0,0,0,0,0,0
17726,0,0,0,0,0,0
17727,0,0,0,0,0,0
17728,0,0,0,0,0,0
17729,0,0,0,0,0,0
17730,0,0,0,0,0,0
17733,0,0,0,0,0,0
17735,0,0,0,0,0,0
17737,0,0,0,0,0,0
17738,0,0,0,0,0,0
17739,0,0,0,0,0,0
17743,0,0,0,0,0,0
17744,0,0,0,0,0,0
17747,0,0,0,0,0,0
17750,0,0,0,0,0,0
17752,0,0,0,0,0,0
17756,0,0,0,0,0,0
17758,0,0,0,0,0,0
17762,0,0,0,0,0,0
17763,0,0,0,0,0,0
17776,0,0,0,0,0,0
17777,0,0,0,0,0,0
17778,0,0,0,0,0,0
17785,0,0,0,0,0,0
17787,0,0,0,0,0,0
17789,0,0,0,0,0,0
17790,0,0,0,0,0,0
17791,0,0,0,0,0,0
17792,0,0,0,0,0,0
17793,0,0,0,0,0,0
17795,0,0,0,0,0,0
17799,0,0,0,0,0,0
17802,0,0,0,0,0,0
17807,0,0,0,0,0,0
17808,0,0,0,0,0,0
17809,0,0,0,0,0,0
17811,0,0,0,0,0,0
17812,0,0,0,0,0,0
17813,0,0,0,0,0,0
17815,0,0,0,0,0,0
17816,0,0,0,0,0,0
17820,0,0,0,0,0,0
17821,0,0,0,0,0,0
17822,0,0,0,0,0,0
17823,0,0,0,0,0,0
17824,0,0,0,0,0,0
17826,0,0,0,0,0,0
17835,0,0,0,0,0,0
17872,0,0,0,0,1,0
17873,0,0,0,0,1,0
17878,0,0,0,0,0,0
17879,0,0,0,0,0,0
17880,0,0,0,0,0,0
17881,1,0,0,0,0,0
17883,0,0,0,0,0,0
17884,1,0,0,0,0,0
17885,0,0,0,0,0,0
17888,1,0,0,0,0,0
17889,1,0,0,0,0,0
17892,0,0,0,0,0,0
17896,0,0,0,0,0,0
17897,0,0,0,0,0,0
17900,0,0,0,0,0,0
17911,0,0,0,0,0,0
17921,0,0,0,0,0,0
17923,0,0,0,0,0,0
17926,0,0,0,0,0,0
17931,0,0,0,0,0,0
17934,0,0,0,0,0,0
17936,0,0,0,0,0,0
17943,0,0,0,0,0,0
17946,0,0,0,0,0,0
17948,0,0,0,0,0,0
17949,0,0,0,0,0,0
17951,0,0,0,0,0,0
17965,0,0,0,1,0,0
17966,0,0,0,0,0,0
17967,0,0,0,1,0,0
17974,0,0,0,0,0,0
17975,0,0,0,0,0,0
17977,0,0,0,0,0,0
17978,0,0,0,0,0,0
17979,0,0,0,0,0,0
17980,0,0,0,0,0,0
17991,0,0,0,0,0,0
17992,0,0,0,0,0,0
17996,0,0,0,0,0,0
18017,0,0,0,0,0,0
18023,0,0,0,0,0,0
18042,0,0,0,0,0,0
18066,0,0,0,0,0,0
18072,0,0,0,0,0,0
18077,0,0,0,2,0,0
18079,0,0,0,1,1,0
18080,0,0,0,1,1,0
18088,0,0,0,0,0,0
18092,0,0,0,0,0,0
18093,0,0,0,0,0,0
18094,0,0,0,0,0,0
18097,0,0,0,0,0,0
18100,0,0,0,0,0,0
18101,0,0,0,0,0,0
18103,0,0,0,0,0,0
18105,0,0,0,0,0,0
18106,0,0,0,0,0,0
18107,0,0,0,0,0,0
18111,0,0,0,0,0,0
18130,0,0,0,0,0,0
18131,0,0,0,0,0,0
18157,0,0,0,0,0,1
18159,0,0,0,0,0,1
18177,0,0,0,0,0,0
18178,0,0,0,1,1,0
18179,0,0,0,1,1,0
18200,0,0,0,0,0,0
18213,0,0,0,0,0,0
18225,0,0,0,0,0,0
18249,0,0,0,0,0,0
18250,0,0,0,0,0,0
18251,0,0,0,0,0,0
18297,0,0,0,0,0,1
18298,0,0,0,0,0,1
18299,0,0,0,0,0,0
18300,0,0,0,0,0,0
18309,0,0,0,1,0,0
18335,0,0,0,0,0,0
18339,0,0,0,0,0,0
18340,0,0,0,0,0,0
18341,0,0,0,0,0,0
18343,0,0,0,0,0,0
18345,0,0,0,0,0,0
18355,0,0,0,0,0,0
18356,0,0,0,0,0,0
18376,0,0,0,0,0,0
18377,0,0,0,0,0,0
18378,0,0,0,0,0,0
18383,0,0,0,0,0,0
18384,0,0,0,0,0,0
18385,0,0,0,0,0,0
18389,0,0,0,0,0,0
18391,0,0,0,0,0,0
18395,0,0,0,0,0,0
18412,0,0,0,0,0,0
18420,0,0,0,0,0,0
18422,0,0,0,0,0,1
18426,0,0,0,0,0,0
18454,0,0,0,0,0,0
18455,0,0,0,0,0,0
18456,0,0,0,0,0,0
18457,0,0,0,0,0,0
18468,0,0,0,0,0,0
18469,0,0,0,0,0,0
18470,0,0,0,0,0,0
18471,0,0,0,0,0,0
18472,0,0,0,0,0,0
18474,0,0,0,0,0,0
18491,0,0,0,0,0,0
18492,0,0,0,0,0,0
18493,0,0,0,0,0,0
18494,0,0,0,0,0,0
18515,0,0,0,0,0,0
18550,0,0,0,0,0,0
18618,0,0,0,0,0,0
18619,0,0,0,0,0,0
18624,0,0,0,0,0,0
18628,0,0,0,0,0,0
18672,0,0,0,0,0,0
18673,0,0,0,0,0,1
18674,0,0,0,0,0,1
18678,0,0,0,0,0,0
18682,0,0,0,0,0,0
18683,0,0,0,0,0,0
18690,0,0,0,0,0,0
18691,0,0,0,0,0,0
18695,0,0,0,0,0,0
18698,0,0,0,0,0,0
18700,0,0,0,0,0,0
18702,0,0,0,0,0,0
18708,0,0,0,0,0,0
18709,0,0,0,0,0,0
18710,0,0,0,0,0,0
18711,0,0,0,0,0,0
18712,0,0,0,0,0,0
18713,0,0,0,0,0,0
18714,0,0,0,0,0,0
18715,0,0,0,0,0,0
18717,0,0,0,0,0,0
18718,0,0,0,0,0,0
18719,0,0,0,0,0,0
18720,0,0,0,0,0,0
18731,0,0,0,0,0,0
18751,0,0,0,0,0,0
18754,0,0,0,0,0,0
18755,0,0,0,0,0,0
18756,0,0,0,0,0,0
18766,0,0,0,0,0,0
18769,0,0,0,0,0,0
18772,0,0,0,0,0,0
18780,0,0,0,0,0,0
18784,0,0,0,0,0,0
18786,0,0,0,0,0,0
18787,0,0,0,0,0,0
18797,0,0,0,0,0,0
18798,0,0,0,0,0,0
18799,0,0,0,0,0,0
18803,0,0,0,0,0,0
18806,0,0,0,0,0,0
18808,0,0,0,0,0,0
18811,0,0,0,0,0,0
18817,0,0,0,0,0,0
18825,0,0,0,0,0,0
18828,0,0,0,0,0,0
18829,0,0,0,0,0,0
18830,0,0,0,0,0,0
18858,0,0,0,0,0,0
18867,0,0,0,0,0,0
18868,0,0,0,0,0,0
18869,0,0,0,0,0,0
18873,0,0,0,0,0,0
18875,0,0,0,0,0,0
18882,0,0,0,0,0,0
18883,0,0,0,0,0,0
18885,0,0,0,0,0,0
18886,0,0,0,0,0,0
18887,0,0,0,0,0,0
18889,0,0,0,0,0,0
18890,0,0,0,0,0,0
18892,0,0,0,0,0,0
18896,0,0,0,0,0,0
18922,0,0,0,0,0,0
18923,0,0,0,0,0,0
18924,0,0,0,0,0,0
18941,0,0,0,0,0,0
18942,1,0,0,0,0,0
18951,0,0,0,0,0,0
18952,0,0,0,0,0,0
18954,0,0,0,0,0,0
18955,0,0,0,0,0,0
18956,0,0,0,0,0,0
18959,0,0,0,0,0,0
18961,0,0,0,0,0,0
18962,0,0,0,0,0,0
18963,0,0,0,0,0,0
18965,0,0,0,0,0,0
18971,0,0,0,0,0,0
18977,0,0,0,0,0,0
18982,0,0,0,0,0,0
18984,0,0,0,0,0,0
19007,0,0,0,0,0,0
19023,0,0,0,0,0,0
19024,0,0,0,0,0,0
19029,0,0,0,0,0,0
19050,0,0,0,0,0,0
19051,0,0,0,0,0,0
19052,0,0,0,0,0,0
19054,0,0,0,0,0,0
19055,0,0,0,0,0,0
19072,0,0,0,0,0,0
19074,0,0,0,0,0,0
19075,0,0,0,0,0,0
19079,0,0,0,0,0,0
19080,0,0,0,0,0,0
19081,0,0,0,0,0,0
19082,0,0,0,0,0,0
19084,0,0,0,0,0,0
19088,0,0,0,0,0,0
19089,0,0,0,0,0,0
19090,0,0,0,0,0,0
19095,0,0,0,0,0,0
19097,0,0,0,0,0,0
19101,0,0,0,0,0,0
19108,0,0,0,0,0,0
19109,0,0,0,0,0,0
19111,0,0,0,0,0,0
19112,0,0,0,0,0,0
19113,0,0,0,0,0,0
19114,0,0,0,0,0,0
19120,0,0,0,0,0,0
19134,0,0,0,0,0,0
19135,0,0,0,0,0,0
19138,0,0,0,0,0,0
19141,0,0,0,0,0,0
19142,0,0,0,0,0,0
19143,0,0,0,0,0,0
19145,0,0,0,0,0,0
19148,0,0,0,0,0,0
19155,0,0,0,0,0,0
19156,0,0,0,0,0,0
19158,0,0,0,0,0,0
19159,0,0,0,0,0,0
19160,0,0,0,0,0,0
19161,0,0,0,0,0,0
19164,0,0,0,0,0,0
19174,0,0,0,0,0,0
19180,0,0,0,0,0,0
19181,0,0,0,0,0,0
19182,0,0,0,0,0,0
19183,0,0,0,0,0,0
19189,0,0,0,0,0,0
19191,0,0,0,0,0,0
19192,0,0,0,0,0,0
19193,0,0,0,0,0,0
19194,0,0,0,0,0,0
19195,0,0,0,0,0,0
19227,0,0,0,0,0,0
19228,0,0,0,0,0,0
19242,0,0,0,0,0,0
19244,0,0,1,0,0,0
19245,0,0,0,0,0,0
19246,0,0,0,0,0,0
19247,0,0,0,0,0,0
19251,0,0,0,0,0,0
19258,0,0,0,0,0,0
19260,0,0,0,0,0,0
19264,0,0,0,1,0,0
19275,0,0,0,0,0,0
19276,0,0,0,0,0,0
19281,0,0,0,0,0,0
19282,0,0,0,0,0,0
19288,0,0,0,0,0,0
19289,0,0,0,0,0,0
19290,0,0,0,0,0,0
19298,0,0,0,0,0,0
19301,0,0,0,0,0,0
19302,0,0,0,0,0,0
19304,0,0,0,0,0,0
19306,0,0,0,0,0,0
19312,0,0,0,0,0,0
19327,0,0,0,0,0,0
19330,0,0,0,0,0,0
19341,0,0,0,0,0,0
19342,0,0,0,0,0,0
19351,0,0,0,0,0,0
19352,0,0,0,0,0,0
19353,0,0,0,0,0,0
19355,0,0,0,0,0,0
19356,0,0,0,0,0,0
19357,0,0,0,0,0,0
19361,0,0,0,0,0,0
19362,0,0,0,0,0,0
19363,0,0,0,0,0,0
19367,0,0,0,0,0,0
19374,0,0,0,0,0,0
19375,0,0,0,0,0,0
19376,0,0,0,0,0,0
19377,0,0,0,0,0,0
19386,0,0,0,0,0,0
19389,0,0,0,0,1,0
19391,0,0,1,0,1,0
19396,0,0,1,1,1,0
19397,0,0,1,1,1,0
19398,0,0,0,0,0,0
19404,0,0,0,0,0,0
19406,0,0,0,0,0,0
19408,0,0,0,0,0,0
19409,0,0,0,0,0,0
19410,0,0,0,0,0,0
19411,0,0,0,0,0,0
19418,0,0,0,0,0,0
19419,0,0,0,0,0,0
19421,0,0,0,0,0,0
19422,0,0,0,0,0,0
19423,0,0,0,0,0,0
19425,0,0,0,0,0,0
19427,0,0,0,0,0,0
19428,0,0,0,0,0,0
19429,0,0,0,0,0,0
19430,0,0,0,0,0,0
19436,0,0,0,0,0,0
19441,0,0,0,0,0,0
19453,0,0,0,0,0,0
19475,0,0,0,0,0,0
19476,0,0,0,0,0,0
19493,0,0,0,0,0,0
19494,0,0,0,0,0,0
19500,0,0,0,0,0,0
19538,0,0,0,0,0,0
